"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"BE",2020-06-18,0,1908,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,18,FALSE,3437,0,5,19,1.43,1.29,TRUE,1,1039474,0,0.14,0.12,183.55,NA,NA,NA,1.73,NA,0.48,1.83,-2,-0.19,"COVID19Cases","","2021-03-24_07-49-49","day",0,0,181
"BE",2020-06-19,1,1909,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,19,FALSE,3437,0,5,20,1.57,1.57,TRUE,1,1039474,0.1,0.15,0.15,183.65,NA,NA,NA,1.83,NA,0.48,1.92,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-06-20,4,1913,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,23,FALSE,3437,0,8,24,1.86,1.57,TRUE,1,1039474,0.38,0.18,0.15,184.04,NA,NA,NA,2.21,NA,0.77,2.31,3,0.29,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-06-21,2,1915,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,25,FALSE,3437,0,10,25,1.86,1.64,TRUE,1,1039474,0.19,0.18,0.16,184.23,NA,NA,NA,2.41,NA,0.96,2.41,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",2,0,181
"BE",2020-06-22,3,1918,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,28,FALSE,3437,0,11,23,1.86,1.86,TRUE,1,1039474,0.29,0.18,0.18,184.52,NA,NA,NA,2.69,NA,1.06,2.21,1,0.1,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-06-23,3,1921,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,31,FALSE,3437,0,13,26,2.43,2.29,TRUE,1,1039474,0.29,0.23,0.22,184.81,NA,NA,NA,2.98,NA,1.25,2.5,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-06-24,0,1921,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,31,FALSE,3437,0,13,20,2,2.57,TRUE,1,1039474,0,0.19,0.25,184.81,NA,NA,NA,2.98,NA,1.25,1.92,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",0,0,181
"BE",2020-06-25,0,1921,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,31,FALSE,3437,0,13,18,1.86,2.79,TRUE,1,1039474,0,0.18,0.27,184.81,NA,NA,NA,2.98,NA,1.25,1.73,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",0,0,181
"BE",2020-06-26,5,1926,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,36,FALSE,3437,0,17,22,2.14,3.21,TRUE,1,1039474,0.48,0.21,0.31,185.29,NA,NA,NA,3.46,NA,1.64,2.12,4,0.39,"COVID19Cases","","2021-03-24_07-49-49","day",5,0,181
"BE",2020-06-27,1,1927,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,37,FALSE,3437,0,14,22,2.71,3,TRUE,1,1039474,0.1,0.26,0.29,185.38,NA,NA,NA,3.56,NA,1.35,2.12,-3,-0.29,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-06-28,1,1928,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,38,FALSE,3437,0,13,23,3.29,3,TRUE,1,1039474,0.1,0.32,0.29,185.48,NA,NA,NA,3.66,NA,1.25,2.21,-1,-0.1,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-06-29,5,1933,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,43,FALSE,3437,0,15,26,3.71,3.14,TRUE,1,1039474,0.48,0.36,0.3,185.96,NA,NA,NA,4.14,NA,1.44,2.5,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",5,0,181
"BE",2020-06-30,7,1940,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,50,FALSE,3437,0,19,32,4,3.36,TRUE,1,1039474,0.67,0.38,0.32,186.63,NA,NA,NA,4.81,NA,1.83,3.08,4,0.39,"COVID19Cases","","2021-03-24_07-49-49","day",7,0,181
"BE",2020-07-01,4,1944,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,54,FALSE,3437,0,23,36,4,3.64,TRUE,1,1039474,0.38,0.38,0.35,187.02,NA,NA,NA,5.19,NA,2.21,3.46,4,0.38,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-07-02,3,1947,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,57,FALSE,3437,0,26,39,4.14,4.29,TRUE,1,1039474,0.29,0.4,0.41,187.31,NA,NA,NA,5.48,NA,2.5,3.75,3,0.29,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-07-03,7,1954,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,64,FALSE,3437,0,28,45,4.14,4.5,TRUE,1,1039474,0.67,0.4,0.43,187.98,NA,NA,NA,6.16,NA,2.69,4.33,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",7,0,181
"BE",2020-07-04,1,1955,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,65,FALSE,3437,0,28,42,4,4.86,TRUE,1,1039474,0.1,0.38,0.47,188.08,NA,NA,NA,6.25,NA,2.69,4.04,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-07-05,2,1957,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,67,FALSE,3437,0,29,42,4,4.86,TRUE,1,1039474,0.19,0.38,0.47,188.27,NA,NA,NA,6.45,NA,2.79,4.04,1,0.1,"COVID19Cases","","2021-03-24_07-49-49","day",2,0,181
"BE",2020-07-06,5,1962,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,72,FALSE,3437,0,29,44,4.86,5.29,TRUE,1,1039474,0.48,0.47,0.51,188.75,NA,NA,NA,6.93,NA,2.79,4.23,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",5,0,181
"BE",2020-07-07,6,1968,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,78,FALSE,3437,0,28,47,5,5.43,TRUE,1,1039474,0.58,0.48,0.52,189.33,NA,NA,NA,7.5,NA,2.69,4.52,-1,-0.1,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-07-08,4,1972,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,82,FALSE,3437,0,28,51,5.71,5.71,TRUE,1,1039474,0.38,0.55,0.55,189.71,NA,NA,NA,7.89,NA,2.69,4.91,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-07-09,9,1981,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,91,FALSE,3437,0,34,60,5.57,6.14,TRUE,1,1039474,0.87,0.54,0.59,190.58,NA,NA,NA,8.75,NA,3.27,5.77,6,0.58,"COVID19Cases","","2021-03-24_07-49-49","day",9,0,181
"BE",2020-07-10,8,1989,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,99,FALSE,3437,0,35,63,6.43,6.43,TRUE,1,1039474,0.77,0.62,0.62,191.35,NA,NA,NA,9.52,NA,3.37,6.06,1,0.1,"COVID19Cases","","2021-03-24_07-49-49","day",8,0,181
"BE",2020-07-11,6,1995,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,105,FALSE,3437,0,40,68,6.86,6.57,TRUE,1,1039474,0.58,0.66,0.63,191.92,NA,NA,NA,10.1,NA,3.85,6.54,5,0.48,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-07-12,1,1996,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,106,FALSE,3437,0,39,68,7.43,6.64,TRUE,1,1039474,0.1,0.71,0.64,192.02,NA,NA,NA,10.2,NA,3.75,6.54,-1,-0.1,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-07-13,11,2007,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,117,FALSE,3437,0,45,74,7.43,6.79,TRUE,1,1039474,1.06,0.71,0.65,193.08,NA,NA,NA,11.26,NA,4.33,7.12,6,0.58,"COVID19Cases","","2021-03-24_07-49-49","day",11,0,181
"BE",2020-07-14,9,2016,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,126,FALSE,3437,0,48,76,7.86,6.43,TRUE,1,1039474,0.87,0.76,0.62,193.94,NA,NA,NA,12.12,NA,4.62,7.31,3,0.29,"COVID19Cases","","2021-03-24_07-49-49","day",9,0,181
"BE",2020-07-15,8,2024,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,134,FALSE,3437,0,52,80,7.43,6.36,TRUE,1,1039474,0.77,0.71,0.61,194.71,NA,NA,NA,12.89,NA,5,7.7,4,0.38,"COVID19Cases","","2021-03-24_07-49-49","day",8,0,181
"BE",2020-07-16,9,2033,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,143,FALSE,3437,0,52,86,7.71,5.86,TRUE,1,1039474,0.87,0.74,0.56,195.58,NA,NA,NA,13.76,NA,5,8.27,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",9,0,181
"BE",2020-07-17,11,2044,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,154,FALSE,3437,0,55,90,7.14,6.21,TRUE,1,1039474,1.06,0.69,0.6,196.64,NA,NA,NA,14.82,NA,5.29,8.66,3,0.29,"COVID19Cases","","2021-03-24_07-49-49","day",11,0,181
"BE",2020-07-18,3,2047,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,157,FALSE,3437,0,52,92,6,6.14,TRUE,1,1039474,0.29,0.58,0.59,196.93,NA,NA,NA,15.1,NA,5,8.85,-3,-0.29,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-07-19,3,2050,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,160,FALSE,3437,0,54,93,5.29,6.29,TRUE,1,1039474,0.29,0.51,0.61,197.22,NA,NA,NA,15.39,NA,5.19,8.95,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-07-20,7,2057,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,167,FALSE,3437,0,50,95,4.29,5.93,TRUE,1,1039474,0.67,0.41,0.57,197.89,NA,NA,NA,16.07,NA,4.81,9.14,-4,-0.380000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",7,0,181
"BE",2020-07-21,1,2058,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,168,FALSE,3437,0,42,90,4.57,5.71,TRUE,1,1039474,0.1,0.44,0.55,197.98,NA,NA,NA,16.16,NA,4.04,8.66,-8,-0.77,"COVID19Cases","","2021-03-24_07-49-49","day",1,0,181
"BE",2020-07-22,3,2061,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,171,FALSE,3437,0,37,89,4.86,6.07,TRUE,1,1039474,0.29,0.47,0.58,198.27,NA,NA,NA,16.45,NA,3.56,8.56,-5,-0.48,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-07-23,2,2063,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,173,FALSE,3437,0,30,82,4.86,6.29,TRUE,1,1039474,0.19,0.47,0.61,198.47,NA,NA,NA,16.64,NA,2.89,7.89,-7,-0.67,"COVID19Cases","","2021-03-24_07-49-49","day",2,0,181
"BE",2020-07-24,13,2076,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,186,FALSE,3437,0,32,87,4.71,6.64,TRUE,1,1039474,1.25,0.45,0.64,199.72,NA,NA,NA,17.89,NA,3.08,8.37,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",13,0,181
"BE",2020-07-25,5,2081,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,191,FALSE,3437,0,34,86,5.43,6.86,TRUE,1,1039474,0.48,0.52,0.66,200.2,NA,NA,NA,18.37,NA,3.27,8.27,2,0.19,"COVID19Cases","","2021-03-24_07-49-49","day",5,0,181
"BE",2020-07-26,3,2084,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,194,FALSE,3437,0,34,88,6.86,6.93,TRUE,1,1039474,0.29,0.66,0.67,200.49,NA,NA,NA,18.66,NA,3.27,8.47,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",3,0,181
"BE",2020-07-27,6,2090,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,200,FALSE,3437,0,33,83,8.29,7.43,TRUE,1,1039474,0.58,0.8,0.71,201.06,NA,NA,NA,19.24,NA,3.17,7.98,-1,-0.1,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-07-28,6,2096,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,206,FALSE,3437,0,38,80,8.71,8.14,TRUE,1,1039474,0.58,0.84,0.78,201.64,NA,NA,NA,19.82,NA,3.66,7.7,5,0.49,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-07-29,13,2109,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,219,FALSE,3437,0,48,85,8.86,8.93,TRUE,1,1039474,1.25,0.85,0.86,202.89,NA,NA,NA,21.07,NA,4.62,8.18,10,0.96,"COVID19Cases","","2021-03-24_07-49-49","day",13,0,181
"BE",2020-07-30,12,2121,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,231,FALSE,3437,0,58,88,9,9.07,TRUE,1,1039474,1.15,0.87,0.87,204.05,NA,NA,NA,22.22,NA,5.58,8.47,10,0.96,"COVID19Cases","","2021-03-24_07-49-49","day",12,0,181
"BE",2020-07-31,16,2137,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,247,FALSE,3437,0,61,93,10.14,8.86,TRUE,1,1039474,1.54,0.98,0.85,205.58,NA,NA,NA,23.76,NA,5.87,8.95,3,0.29,"COVID19Cases","","2021-03-24_07-49-49","day",16,0,181
"BE",2020-08-01,6,2143,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,253,FALSE,3437,0,62,96,10.86,8.86,TRUE,1,1039474,0.58,1.04,0.85,206.16,NA,NA,NA,24.34,NA,5.96,9.24,1,0.0899999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-08-02,4,2147,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,257,FALSE,3437,0,63,97,11,9.07,TRUE,1,1039474,0.38,1.06,0.87,206.55,NA,NA,NA,24.72,NA,6.06,9.33,1,0.0999999999999996,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-08-03,14,2161,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,271,FALSE,3437,0,71,104,9.86,9.93,TRUE,1,1039474,1.35,0.95,0.96,207.89,NA,NA,NA,26.07,NA,6.83,10.01,8,0.77,"COVID19Cases","","2021-03-24_07-49-49","day",14,0,181
"BE",2020-08-04,11,2172,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,282,FALSE,3437,0,76,114,9,11.36,TRUE,1,1039474,1.06,0.87,1.09,208.95,NA,NA,NA,27.13,NA,7.31,10.97,5,0.48,"COVID19Cases","","2021-03-24_07-49-49","day",11,0,181
"BE",2020-08-05,14,2186,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,296,FALSE,3437,0,77,125,8.86,12.14,TRUE,1,1039474,1.35,0.85,1.17,210.3,NA,NA,NA,28.48,NA,7.41,12.03,1,0.100000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",14,0,181
"BE",2020-08-06,4,2190,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,300,FALSE,3437,0,69,127,9.14,12.29,TRUE,1,1039474,0.38,0.88,1.18,210.68,NA,NA,NA,28.86,NA,6.64,12.22,-8,-0.77,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-08-07,10,2200,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,310,FALSE,3437,0,63,124,9.71,12.36,TRUE,1,1039474,0.96,0.93,1.19,211.65,NA,NA,NA,29.82,NA,6.06,11.93,-6,-0.58,"COVID19Cases","","2021-03-24_07-49-49","day",10,0,181
"BE",2020-08-08,5,2205,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,315,FALSE,3437,0,62,124,11.86,12.36,TRUE,1,1039474,0.48,1.14,1.19,212.13,NA,NA,NA,30.3,NA,5.96,11.93,-1,-0.0999999999999996,"COVID19Cases","","2021-03-24_07-49-49","day",5,0,181
"BE",2020-08-09,6,2211,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,321,FALSE,3437,0,64,127,13.29,12.36,TRUE,1,1039474,0.58,1.28,1.19,212.7,NA,NA,NA,30.88,NA,6.16,12.22,2,0.2,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-08-10,18,2229,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,339,FALSE,3437,0,68,139,14.71,12.36,TRUE,1,1039474,1.73,1.42,1.19,214.44,NA,NA,NA,32.61,NA,6.54,13.37,4,0.38,"COVID19Cases","","2021-03-24_07-49-49","day",18,0,181
"BE",2020-08-11,26,2255,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,365,FALSE,3437,0,83,159,15.71,12.43,TRUE,1,1039474,2.5,1.51,1.2,216.94,NA,NA,NA,35.11,NA,7.98,15.3,15,1.44,"COVID19Cases","","2021-03-24_07-49-49","day",26,0,181
"BE",2020-08-12,24,2279,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,389,FALSE,3437,0,93,170,15.86,12.57,TRUE,1,1039474,2.31,1.53,1.21,219.25,NA,NA,NA,37.42,NA,8.95,16.35,10,0.969999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",24,0,181
"BE",2020-08-13,14,2293,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,403,FALSE,3437,0,103,172,15.57,13.5,TRUE,1,1039474,1.35,1.5,1.3,220.59,NA,NA,NA,38.77,NA,9.91,16.55,10,0.960000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",14,0,181
"BE",2020-08-14,17,2310,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,420,FALSE,3437,0,110,173,15,14,TRUE,1,1039474,1.64,1.44,1.35,222.23,NA,NA,NA,40.41,NA,10.58,16.64,7,0.67,"COVID19Cases","","2021-03-24_07-49-49","day",17,0,181
"BE",2020-08-15,6,2316,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,426,FALSE,3437,0,111,173,13,14.57,TRUE,1,1039474,0.58,1.25,1.4,222.8,NA,NA,NA,40.98,NA,10.68,16.64,1,0.0999999999999996,"COVID19Cases","","2021-03-24_07-49-49","day",6,0,181
"BE",2020-08-16,4,2320,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,430,FALSE,3437,0,109,173,11.86,14.79,TRUE,1,1039474,0.38,1.14,1.42,223.19,NA,NA,NA,41.37,NA,10.49,16.64,-2,-0.19,"COVID19Cases","","2021-03-24_07-49-49","day",4,0,181
"BE",2020-08-17,14,2334,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,444,FALSE,3437,0,105,173,12.29,15.36,TRUE,1,1039474,1.35,1.18,1.48,224.54,NA,NA,NA,42.71,NA,10.1,16.64,-4,-0.390000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",14,0,181
"BE",2020-08-18,12,2346,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,456,FALSE,3437,0,91,174,12.29,14.79,TRUE,1,1039474,1.15,1.18,1.42,225.69,NA,NA,NA,43.87,NA,8.75,16.74,-14,-1.35,"COVID19Cases","","2021-03-24_07-49-49","day",12,0,181
"BE",2020-08-19,16,2362,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,472,FALSE,3437,0,83,176,13.29,14.43,TRUE,1,1039474,1.54,1.28,1.39,227.23,NA,NA,NA,45.41,NA,7.98,16.93,-8,-0.77,"COVID19Cases","","2021-03-24_07-49-49","day",16,0,181
"BE",2020-08-20,17,2379,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,489,FALSE,3437,0,86,189,14,14.93,TRUE,1,1039474,1.64,1.35,1.44,228.87,NA,NA,NA,47.04,NA,8.27,18.18,3,0.289999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",17,0,181
"BE",2020-08-21,17,2396,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,506,FALSE,3437,0,86,196,15.71,15.5,TRUE,1,1039474,1.64,1.51,1.49,230.5,NA,NA,NA,48.68,NA,8.27,18.86,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",17,0,181
"BE",2020-08-22,13,2409,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,519,FALSE,3437,0,93,204,16.57,15.57,TRUE,1,1039474,1.25,1.59,1.5,231.75,NA,NA,NA,49.93,NA,8.95,19.63,7,0.68,"COVID19Cases","","2021-03-24_07-49-49","day",13,0,181
"BE",2020-08-23,9,2418,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,528,FALSE,3437,0,98,207,17,15.79,TRUE,1,1039474,0.87,1.64,1.52,232.62,NA,NA,NA,50.79,NA,9.43,19.91,5,0.48,"COVID19Cases","","2021-03-24_07-49-49","day",9,0,181
"BE",2020-08-24,26,2444,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,554,FALSE,3437,0,110,215,17.57,16.43,TRUE,1,1039474,2.5,1.69,1.58,235.12,NA,NA,NA,53.3,NA,10.58,20.68,12,1.15,"COVID19Cases","","2021-03-24_07-49-49","day",26,0,181
"BE",2020-08-25,18,2462,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,572,FALSE,3437,0,116,207,18.71,16.86,TRUE,1,1039474,1.73,1.8,1.62,236.85,NA,NA,NA,55.03,NA,11.16,19.91,6,0.58,"COVID19Cases","","2021-03-24_07-49-49","day",18,0,181
"BE",2020-08-26,19,2481,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,591,FALSE,3437,0,119,202,17.86,17.79,TRUE,1,1039474,1.83,1.72,1.71,238.68,NA,NA,NA,56.86,NA,11.45,19.43,3,0.289999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",19,0,181
"BE",2020-08-27,21,2502,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,612,FALSE,3437,0,123,209,17.57,19.14,TRUE,1,1039474,2.02,1.69,1.84,240.7,NA,NA,NA,58.88,NA,11.83,20.11,4,0.380000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",21,0,181
"BE",2020-08-28,25,2527,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,637,FALSE,3437,0,131,217,17.14,19.86,TRUE,1,1039474,2.41,1.65,1.91,243.1,NA,NA,NA,61.28,NA,12.6,20.88,8,0.77,"COVID19Cases","","2021-03-24_07-49-49","day",25,0,181
"BE",2020-08-29,7,2534,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,644,FALSE,3437,0,125,218,17.14,19.64,TRUE,1,1039474,0.67,1.65,1.89,243.78,NA,NA,NA,61.95,NA,12.03,20.97,-6,-0.57,"COVID19Cases","","2021-03-24_07-49-49","day",7,0,181
"BE",2020-08-30,7,2541,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,651,FALSE,3437,0,123,221,18.57,19.79,TRUE,1,1039474,0.67,1.79,1.9,244.45,NA,NA,NA,62.63,NA,11.83,21.26,-2,-0.199999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",7,0,181
"BE",2020-08-31,23,2564,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,674,FALSE,3437,0,120,230,20.71,19.93,TRUE,1,1039474,2.21,1.99,1.92,246.66,NA,NA,NA,64.84,NA,11.54,22.13,-3,-0.290000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",23,0,181
"BE",2020-09-01,18,2582,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,692,FALSE,3437,0,120,236,21,20.21,TRUE,1,1039474,1.73,2.02,1.94,248.39,NA,NA,NA,66.57,NA,11.54,22.7,0,0,"COVID19Cases","","2021-03-24_07-49-49","day",18,0,181
"BE",2020-09-02,29,2611,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,721,FALSE,3437,0,130,249,21.43,21.5,TRUE,1,1039474,2.79,2.06,2.07,251.18,NA,NA,NA,69.36,NA,12.51,23.95,10,0.970000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",29,0,181
"BE",2020-09-03,36,2647,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,757,FALSE,3437,0,145,268,22,22,TRUE,1,1039474,3.46,2.12,2.12,254.65,NA,NA,NA,72.83,NA,13.95,25.78,15,1.44,"COVID19Cases","","2021-03-24_07-49-49","day",36,0,181
"BE",2020-09-04,27,2674,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,784,FALSE,3437,0,147,278,22.71,23.21,TRUE,1,1039474,2.6,2.18,2.23,257.25,NA,NA,NA,75.42,NA,14.14,26.74,2,0.190000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",27,0,181
"BE",2020-09-05,10,2684,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,794,FALSE,3437,0,150,275,23.29,24.14,TRUE,1,1039474,0.96,2.24,2.32,258.21,NA,NA,NA,76.38,NA,14.43,26.46,3,0.289999999999999,"COVID19Cases","","2021-03-24_07-49-49","day",10,0,181
"BE",2020-09-06,11,2695,FALSE,54366,0,FALSE,53681,0,FALSE,52440,0,TRUE,1890,805,FALSE,3437,0,154,277,24.43,24.71,TRUE,1,1039474,1.06,2.35,2.38,259.27,NA,NA,NA,77.44,NA,14.82,26.65,4,0.390000000000001,"COVID19Cases","","2021-03-24_07-49-49","day",11,0,181
