"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202110,"BL","20 - 29",13,"altersklasse_covid19",30548,59,0.04,NA,0.19,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.011,1.1
202111,"BL","20 - 29",144,"altersklasse_covid19",30548,203,0.47,NA,0.66,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.031,3.1
202052,"BL","30 - 39",0,"altersklasse_covid19",35374,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","30 - 39",0,"altersklasse_covid19",35374,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","30 - 39",0,"altersklasse_covid19",35374,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","30 - 39",0,"altersklasse_covid19",35374,0,0,0,0,1.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202103,"BL","30 - 39",1,"altersklasse_covid19",35374,1,0,0.01,0,3.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.009,0.9
202104,"BL","30 - 39",0,"altersklasse_covid19",35374,1,0,0.01,0,3.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202105,"BL","30 - 39",9,"altersklasse_covid19",35374,10,0.03,0.02,0.03,6,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.003,0.3
202106,"BL","30 - 39",13,"altersklasse_covid19",35374,23,0.04,0.03,0.07,10.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.005,0.5
202107,"BL","30 - 39",3,"altersklasse_covid19",35374,26,0.01,0.04,0.07,13.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.006,0.6
202108,"BL","30 - 39",16,"altersklasse_covid19",35374,42,0.05,0.13,0.12,45.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.011,1.1
202109,"BL","30 - 39",32,"altersklasse_covid19",35374,74,0.09,NA,0.21,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.036,3.6
202110,"BL","30 - 39",23,"altersklasse_covid19",35374,97,0.07,NA,0.27,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.019,1.9
202111,"BL","30 - 39",224,"altersklasse_covid19",35374,321,0.63,NA,0.91,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.049,4.9
202052,"BL","40 - 49",0,"altersklasse_covid19",39007,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","40 - 49",0,"altersklasse_covid19",39007,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","40 - 49",0,"altersklasse_covid19",39007,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","40 - 49",0,"altersklasse_covid19",39007,0,0,0.01,0,4.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202103,"BL","40 - 49",5,"altersklasse_covid19",39007,5,0.01,0.02,0.01,7.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.043,4.3
202104,"BL","40 - 49",2,"altersklasse_covid19",39007,7,0.01,0.03,0.02,9.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.001,0.1
202105,"BL","40 - 49",23,"altersklasse_covid19",39007,30,0.06,0.03,0.08,13.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.008,0.8
202106,"BL","40 - 49",20,"altersklasse_covid19",39007,50,0.05,0.05,0.13,20.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.007,0.7
202107,"BL","40 - 49",19,"altersklasse_covid19",39007,69,0.05,0.06,0.18,24.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.038,3.8
202108,"BL","40 - 49",24,"altersklasse_covid19",39007,93,0.06,0.16,0.24,63.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.017,1.7
202109,"BL","40 - 49",51,"altersklasse_covid19",39007,144,0.13,NA,0.37,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.057,5.7
202110,"BL","40 - 49",33,"altersklasse_covid19",39007,177,0.08,NA,0.45,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.027,2.7
202111,"BL","40 - 49",275,"altersklasse_covid19",39007,452,0.71,NA,1.16,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.06,6
202052,"BL","50 - 59",0,"altersklasse_covid19",45905,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","50 - 59",0,"altersklasse_covid19",45905,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","50 - 59",0,"altersklasse_covid19",45905,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","50 - 59",0,"altersklasse_covid19",45905,0,0,0.02,0,7.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202103,"BL","50 - 59",3,"altersklasse_covid19",45905,3,0.01,0.03,0.01,13.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.026,2.6
202104,"BL","50 - 59",13,"altersklasse_covid19",45905,16,0.03,0.05,0.03,21.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.008,0.8
202105,"BL","50 - 59",36,"altersklasse_covid19",45905,52,0.08,0.07,0.11,29.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.012,1.2
202106,"BL","50 - 59",40,"altersklasse_covid19",45905,92,0.09,0.1,0.2,44.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.014,1.4
202107,"BL","50 - 59",59,"altersklasse_covid19",45905,151,0.13,0.13,0.33,57.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.117,11.7
202108,"BL","50 - 59",54,"altersklasse_covid19",45905,205,0.12,0.27,0.45,121.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.039,3.9
202109,"BL","50 - 59",106,"altersklasse_covid19",45905,311,0.23,NA,0.68,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.118,11.8
202110,"BL","50 - 59",97,"altersklasse_covid19",45905,408,0.21,NA,0.89,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.079,7.9
202111,"BL","50 - 59",458,"altersklasse_covid19",45905,866,1,NA,1.89,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.099,9.9
202052,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,0.03,0,10.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202103,"BL","60 - 69",7,"altersklasse_covid19",35126,7,0.02,0.05,0.02,16.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.06,6
202104,"BL","60 - 69",27,"altersklasse_covid19",35126,34,0.08,0.08,0.1,27,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.017,1.7
202105,"BL","60 - 69",39,"altersklasse_covid19",35126,73,0.11,0.11,0.21,39,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.013,1.3
202106,"BL","60 - 69",40,"altersklasse_covid19",35126,113,0.11,0.2,0.32,68.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.014,1.4
202107,"BL","60 - 69",76,"altersklasse_covid19",35126,189,0.22,0.25,0.54,87,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.15,15
202108,"BL","60 - 69",84,"altersklasse_covid19",35126,273,0.24,0.44,0.78,155.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.06,6
202109,"BL","60 - 69",206,"altersklasse_covid19",35126,479,0.59,NA,1.36,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.23,23
202110,"BL","60 - 69",137,"altersklasse_covid19",35126,616,0.39,NA,1.75,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.112,11.2
202111,"BL","60 - 69",509,"altersklasse_covid19",35126,1125,1.45,NA,3.2,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.11,11
202052,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,0.91,0,264.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202103,"BL","70 - 79",20,"altersklasse_covid19",29003,20,0.07,1.4,0.07,406.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.172,17.2
202104,"BL","70 - 79",653,"altersklasse_covid19",29003,673,2.25,1.49,2.32,431,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.403,40.3
202105,"BL","70 - 79",1178,"altersklasse_covid19",29003,1851,4.06,1.76,6.38,510.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.395,39.5
202106,"BL","70 - 79",995,"altersklasse_covid19",29003,2846,3.43,1.91,9.81,554,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.353,35.3
202107,"BL","70 - 79",171,"altersklasse_covid19",29003,3017,0.59,2.13,10.4,618.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.338,33.8
202108,"BL","70 - 79",556,"altersklasse_covid19",29003,3573,1.92,2.53,12.32,735,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.399,39.9
202109,"BL","70 - 79",305,"altersklasse_covid19",29003,3878,1.05,NA,13.37,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.341,34.1
202110,"BL","70 - 79",473,"altersklasse_covid19",29003,4351,1.63,NA,15,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.386,38.6
202111,"BL","70 - 79",1467,"altersklasse_covid19",29003,5818,5.06,NA,20.06,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.318,31.8
202052,"BL","80+",0,"altersklasse_covid19",19047,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"BL","80+",0,"altersklasse_covid19",19047,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"BL","80+",0,"altersklasse_covid19",19047,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"BL","80+",1,"altersklasse_covid19",19047,1,0.01,2.02,0.01,385.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",1,100
202103,"BL","80+",79,"altersklasse_covid19",19047,80,0.41,3.3,0.42,629.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.681,68.1
202104,"BL","80+",926,"altersklasse_covid19",19047,1006,4.86,3.43,5.28,654,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.571,57.1
202105,"BL","80+",1694,"altersklasse_covid19",19047,2700,8.89,3.92,14.18,746.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.568,56.8
202106,"BL","80+",1705,"altersklasse_covid19",19047,4405,8.95,4.05,23.13,772.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.604,60.4
202107,"BL","80+",173,"altersklasse_covid19",19047,4578,0.91,4.33,24.04,824.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.342,34.2
202108,"BL","80+",650,"altersklasse_covid19",19047,5228,3.41,4.77,27.45,908.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.466,46.6
202109,"BL","80+",179,"altersklasse_covid19",19047,5407,0.94,NA,28.39,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.2,20
202110,"BL","80+",447,"altersklasse_covid19",19047,5854,2.35,NA,30.73,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.365,36.5
202111,"BL","80+",1512,"altersklasse_covid19",19047,7366,7.94,NA,38.67,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.328,32.8
202052,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202106,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202107,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202108,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202109,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"FL","0 - 9",0,"altersklasse_covid19",4056,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202052,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0.01,0,0.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0.04,0,1.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202106,"FL","10 - 19",0,"altersklasse_covid19",3920,0,0,0.04,0,1.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202107,"FL","10 - 19",2,"altersklasse_covid19",3920,2,0.05,0.04,0.05,1.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.017,1.7
202108,"FL","10 - 19",8,"altersklasse_covid19",3920,10,0.2,0.04,0.26,1.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.022,2.2
202109,"FL","10 - 19",0,"altersklasse_covid19",3920,10,0,NA,0.26,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","10 - 19",0,"altersklasse_covid19",3920,10,0,NA,0.26,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"FL","10 - 19",0,"altersklasse_covid19",3920,10,0,NA,0.26,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202052,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,0.06,0,2.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,0.07,0,3,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","20 - 29",0,"altersklasse_covid19",4509,0,0,0.19,0,8.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202106,"FL","20 - 29",18,"altersklasse_covid19",4509,18,0.4,0.19,0.4,8.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.055,5.5
202107,"FL","20 - 29",3,"altersklasse_covid19",4509,21,0.07,0.19,0.47,8.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.025,2.5
202108,"FL","20 - 29",40,"altersklasse_covid19",4509,61,0.89,0.2,1.35,8.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.108,10.8
202109,"FL","20 - 29",0,"altersklasse_covid19",4509,61,0,NA,1.35,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","20 - 29",0,"altersklasse_covid19",4509,61,0,NA,1.35,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"FL","20 - 29",1,"altersklasse_covid19",4509,62,0.02,NA,1.38,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.002,0.2
202052,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,0.07,0,3.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,0.09,0,4.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","30 - 39",0,"altersklasse_covid19",4967,0,0,0.25,0,12.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202106,"FL","30 - 39",26,"altersklasse_covid19",4967,26,0.52,0.25,0.52,12.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.08,8
202107,"FL","30 - 39",6,"altersklasse_covid19",4967,32,0.12,0.25,0.64,12.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.051,5.1
202108,"FL","30 - 39",54,"altersklasse_covid19",4967,86,1.09,0.25,1.73,12.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.145,14.5
202109,"FL","30 - 39",0,"altersklasse_covid19",4967,86,0,NA,1.73,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","30 - 39",0,"altersklasse_covid19",4967,86,0,NA,1.73,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"FL","30 - 39",2,"altersklasse_covid19",4967,88,0.04,NA,1.77,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.004,0.4
202052,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,0.08,0,4.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","40 - 49",0,"altersklasse_covid19",5499,0,0,0.15,0,8,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","40 - 49",1,"altersklasse_covid19",5499,1,0.02,0.42,0.02,23,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.2,20
202106,"FL","40 - 49",28,"altersklasse_covid19",5499,29,0.51,0.42,0.53,23,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.086,8.6
202107,"FL","40 - 49",27,"altersklasse_covid19",5499,56,0.49,0.42,1.02,23,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.229,22.9
202108,"FL","40 - 49",105,"altersklasse_covid19",5499,161,1.91,0.42,2.93,23.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.282,28.2
202109,"FL","40 - 49",0,"altersklasse_covid19",5499,161,0,NA,2.93,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","40 - 49",0,"altersklasse_covid19",5499,161,0,NA,2.93,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"FL","40 - 49",2,"altersklasse_covid19",5499,163,0.04,NA,2.96,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.004,0.4
202052,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,0.01,0,0.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,0.18,0,11,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","50 - 59",0,"altersklasse_covid19",6072,0,0,0.25,0,15.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","50 - 59",3,"altersklasse_covid19",6072,3,0.05,0.51,0.05,30.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.6,60
202106,"FL","50 - 59",74,"altersklasse_covid19",6072,77,1.22,0.51,1.27,30.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.228,22.8
202107,"FL","50 - 59",29,"altersklasse_covid19",6072,106,0.48,0.51,1.75,30.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.246,24.6
202108,"FL","50 - 59",109,"altersklasse_covid19",6072,215,1.8,0.53,3.54,32,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.293,29.3
202109,"FL","50 - 59",0,"altersklasse_covid19",6072,215,0,NA,3.54,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202110,"FL","50 - 59",1,"altersklasse_covid19",6072,216,0.02,NA,3.56,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",1,100
202111,"FL","50 - 59",8,"altersklasse_covid19",6072,224,0.13,NA,3.69,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.016,1.6
202052,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,0.1,0,4.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"FL","60 - 69",0,"altersklasse_covid19",4811,0,0,0.15,0,7,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"FL","60 - 69",1,"altersklasse_covid19",4811,1,0.02,0.28,0.02,13.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.2,20
202106,"FL","60 - 69",33,"altersklasse_covid19",4811,34,0.69,0.28,0.71,13.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.102,10.2
202107,"FL","60 - 69",15,"altersklasse_covid19",4811,49,0.31,0.28,1.02,13.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.127,12.7
202108,"FL","60 - 69",45,"altersklasse_covid19",4811,94,0.94,0.29,1.95,14.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.121,12.1
202109,"FL","60 - 69",0,"altersklasse_covid19",4811,94,0,NA,1.95,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
